election,ideological_universe,ideological_party_count,full_party_count,k,coalition_id,coalition_label,left_index,right_index,left_original_ordinal_position,right_original_ordinal_position,left_endpoint,right_endpoint,omitted_party,party_count,parties,gap_count,votes,national_vote_total,vote_share,seats,total_seats,seat_majority_threshold,seat_share,q_C,d_C,r_C,R_C,vote_majority,seat_majority,inversion,vote_deficit_pp,minimal_seat_majority,minimal_inversion,q_C_exact,d_C_exact,R_C_exact,A_C,A_C_exact,B_C,B_C_exact,V,S,A_over_q,B_over_q,vote_denominator
2014,all_parties,32,32,1,PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PSD|PSDB|PTN|PPL|PRTB|PROS|PRP|PR|PRB,"PSB--PRB, omitting PMDB",8,25,8,27,PSB,PRB,PMDB,17,"PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB",1,50193542,97355354,0.5155704328289947,265,513,257,0.5165692007797271,264.48763204127425,0.5123679587257215,-7.48763204127431,1.0019372095200496,true,true,false,,true,false,677612817/2561983,1312678/2561983,678925495/677612817,7.3078571869565652,7113104857290770771906285684263420011423256110944507340688217477431248824152833804693972400512397401476058992783145250722072151485933823932737/973350282485897734120695874138076441038783757701773487341609565265320179760136321528862106228444705308467390051327585802277974339221174124300,-6.7954892282308439,-16945958219483357508690694697554427684656279375393493132401812116568393193322373383179413840702211092950929689869744226204923930080727023633527462071/2493706876774067734555742777711891494641866327908062744419918898847140790102413333439478725501469451440303209365870402256477531531520881346496486900,97355354,513,0.027630241650831323,-0.025693032130781761,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PTN|PPL|PRTB|PROS|PRP|PR|PRB,"PSB--PRB, omitting PSDB",8,25,8,27,PSB,PRB,PSDB,17,"PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PTN, PPL, PRTB, PROS, PRP, PR, PRB",1,49896776,97355354,0.5125221567167225,276,513,257,0.5380116959064327,262.92386639567866,13.07613360432134,-5.923866395678658,1.0497335361128566,true,true,false,,true,false,673606476/2561983,33500832/2561983,58925609/56133873,10.635605912879358,144930380275937296533640532311290944512961674198249574915181565877102713104865816844428151625328920778758243440418998116132591831872023381347229/13626903954802568277689742237933070174542972607824828822782533913714482516641908501404069487198225874318543460718586201231891640749096437740200,2.4405276914419827,85203449619489770254267430943821703265423713167887435130873827487134134528414340828370926821438851270073258158016969554424068879744851833918782051293/34911896274836948283780398887966480924986128590712878421878864583859971061433786668152702157020572320164244931122185631590685441441292338850950816600,97355354,513,0.040451276100107438,0.0092822600127490541,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PPL|PRTB|PRP|PR,"PPS--PR, omitting PROS",9,24,10,26,PPS,PR,PROS,15,"PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PRP, PR",1,48315672,97355354,0.49628161179507396,264,513,257,0.5146198830409356,254.59246685087294,9.4075331491270635,2.4075331491270617,1.0369513413554279,false,true,true,0.37183882049260575,true,true,652261572/2561983,24101940/2561983,56363626/54355131,10.890442627681779,148403015712707314321380537626878176902203590240772059793585956441289757303011920980545301528616942862262402042345196453883952700499317555391169/13626903954802568277689742237933070174542972607824828822782533913714482516641908501404069487198225874318543460718586201231891640749096437740200,-1.4829094785547166,-51771181900274810792251967896793650931814007520386369269175464005013221537290110163169594709908212995814540194021951939591992379647065691885697340127/34911896274836948283780398887966480924986128590712878421878864583859971061433786668152702157020572320164244931122185631590685441441292338850950816600,97355354,513,0.042775981404276332,-0.0058246400488484529,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PPS|PV|PTB|PT DO B|PMN|PHS|PMDB|PSD|PSDB|PTN|PPL|PRTB|PROS|PRP|PR,"PPS--PR, omitting SOLIDARIEDADE",9,24,10,26,PPS,PR,SOLIDARIEDADE,15,"PPS, PV, PTB, PT DO B, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",1,47603088,97355354,0.48896219924381357,260,513,257,0.50682261208577,250.83760821207636,9.1623917879236512,6.162391787923639,1.0365271852703088,false,true,true,1.1037800756186442,true,true,642641688/2561983,23473892/2561983,12809915/12358494,10.015939333945774,136486243320808275718750951932116992159855645429738323336041435250139117894399228142530946179735695302360515594021922321135883693626642688912047/13626903954802568277689742237933070174542972607824828822782533913714482516641908501404069487198225874318543460718586201231891640749096437740200,-0.85354754602212313,-29798963392365979577637701282821695419040557689978892130957103829586086248906254878444885583411259092468438028904731733662983382401578038968774050801/34911896274836948283780398887966480924986128590712878421878864583859971061433786668152702157020572320164244931122185631590685441441292338850950816600,97355354,513,0.039929974637126865,-0.003402789366818041,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PPL|PRTB|PROS|PRP|PRB,"PPS--PRB, omitting PR",9,25,10,27,PPS,PRB,PR,16,"PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PRB",1,49082094,97355354,0.5041540293716152,262,513,257,0.5107212475633528,258.6310170676386,3.3689829323613778,-1.631017067638595,1.0130262138337425,true,true,false,,true,false,662608269/2561983,8631277/2561983,671239546/662608269,5.5243500922496072,53067338976893013975317332868153692531896208970721814879022300397363413628801258330612364824330696640094173050012969302437115182485044757/9606078197568234707807887118750538516960358422542705879918970508853263260451474407276103548710798313456671157607610899441685781500606200,-2.1553671598882289,-53044898507165134459421489906883209814890993583187648670092818222194842984077313554026393060127338035501033493969430151065412339475374641555731/24610609038840458661413774064157860921297649952461229238352443821183409967801249756376453598036737195504662742381019794984308463546267574094600,97355354,513,0.021359967396350023,-0.008333753562607479,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSDB|PTN|PPL|PRTB|PROS|PRP|PR|PRB,"PPS--PRB, omitting PSD",9,25,10,27,PPS,PRB,PSD,16,"PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB",1,48749660,97355354,0.5007393840918086,260,513,257,0.50682261208577,256.87930403909786,3.1206959609021605,0.12069596090219648,1.0121484911856784,true,true,false,,true,false,658120410/2561983,7995170/2561983,66611558/65812041,5.9212469724271815,80688263785930687446244455377754078620762356108824990636172885711653235805788833577240541454224013942881826729466309108614630293314092619014757/13626903954802568277689742237933070174542972607824828822782533913714482516641908501404069487198225874318543460718586201231891640749096437740200,-2.8005510115250205,-97772546426751210598855012073609182939655865085852939325987886583285872846842405621548679874554562349850821969004864170512653273387765584213969349131/34911896274836948283780398887966480924986128590712878421878864583859971061433786668152702157020572320164244931122185631590685441441292338850950816600,97355354,513,0.023050696881076679,-0.010902205695398364,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PMDB|PSD|PSDB|PTN|PPL|PRTB|PROS|PRP|PR,"PV--PR, omitting PHS",10,24,11,26,PV,PR,PHS,14,"PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",1,47394032,97355354,0.48681484944320574,260,513,257,0.50682261208577,249.73601776436456,10.263982235635444,7.263982235635467,1.0410993269113464,false,true,true,1.318515055679427,true,true,639819432/2561983,26296148/2561983,166528895/159954858,10.309093531379469,6689572733961165114874980250004277365899155155364079781681992232971175364752502683857181261459407497438337532904076306792825562683506624967613/648900188323931822747130582758717627359189171801182324894406376843546786506757547685908070818963136872311593367551723868185316226147449416200,-0.04511129574402617,-74996232278044531634434146297221519472327600723814220905581049382511631608611609430776675127621344771001546253225600213070046651003553883491258979/1662471251182711823037161851807927663094577551938708496279945932564760526734942222292985817000979634293535472910580268170985021021013920897664324600,97355354,513,0.041279962833020316,-0.00018063592167386283,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PV|PTB|PT DO B|SOLIDARIEDADE|PHS|PMDB|PSD|PSDB|PTN|PPL|PRTB|PROS|PRP|PR,"PV--PR, omitting PMN",10,24,11,26,PV,PR,PMN,14,"PV, PTB, PT DO B, SOLIDARIEDADE, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",1,47868627,97355354,0.49168972258064,262,513,257,0.5107212475633528,252.23682768386831,9.7631723161316835,4.763172316131687,1.0387063713327698,false,true,true,0.8310277419360048,true,true,1292452929/5123966,50026163/5123966,1342479092/1292452929,10.043703912096571,177056388823563768036697249922361279332748388670417487415099601978892011691553088979390033562447147089750108284217178062611115298237963294921/17628595025617811484721529415178616008464388884637553457674688116060132621787721217857787176194341363930845356686398707932589444694820747400,-0.28053159596488725,-12669974101087466606986110381330858231828266031868983062775349242594136619975311041128530308615108867615856401630117681370056718934297933604475243/45164160769517397521061318095687556177213620427830373120153770483648086754765571368890947163027907270587638979459489820945259303287570942886094200,97355354,513,0.039818546737689212,-0.0011121754049193844,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PPL|PRTB|PROS|PR,"PV--PR, omitting PRP",10,24,11,26,PV,PR,PRP,14,"PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PR",1,47612275,97355354,0.489056564880859,262,513,257,0.5107212475633528,250.8860177838807,11.113982216119311,6.113982216119325,1.0442989303042514,false,true,true,1.0943435119140972,true,true,1285531425/5123966,56947667/5123966,1342479092/1285531425,11.429960002472946,77877483580466876471339234967257326504255862200070082085434452457180621985545887853686916555001891621543001049519470683808413529628171358944167/6813451977401284138844871118966535087271486303912414411391266956857241258320954250702034743599112937159271730359293100615945820374548218870100,-0.31597778635363472,-5515691851165342327011364648707014982476676291789662578532176126000210597633469505445372135877078781866536226343635136278341985511577720873068274811/17455948137418474141890199443983240462493064295356439210939432291929985530716893334076351078510286160082122465561092815795342720720646169425475408300,97355354,513,0.04555837787787357,-0.0012594475736221603,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PPL|PROS|PRP|PR,"PV--PR, omitting PRTB",10,24,11,26,PV,PR,PRTB,14,"PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PROS, PRP, PR",1,47882910,97355354,0.491836432539704,264,513,257,0.5146198830409356,252.31208989286813,11.687910107131858,4.687910107131842,1.0463232265726725,false,true,true,0.816356746029598,true,true,646419285/2561983,29944227/2561983,225454504/215473095,12.129356018529824,189330549253278793182242638003786870147182068769441562880060563537455759905858360442719149417647132751168478441330725844180896830170867213671/15609282880644408107319292368766403407265718909306791320484002192112809297413411800004661497363374426481722177226330127413392486539629367400,-0.44144591139796518,-17653738682332899747212288271147003339549821753665231649943491244257948921433004078300749647263068794673371676756357278246559146614542623390469793/39990717382402002616014202620809256500556848328422541147627565388155751502215105003611342676999510103280922028776844938820945522842259265579554200,97355354,513,0.048072829263472693,-0.0017496026908001251,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PV|PTB|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PPL|PRTB|PROS|PRP|PR,"PV--PR, omitting PT DO B",10,24,11,26,PV,PR,PT DO B,14,"PV, PTB, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",1,47524603,97355354,0.48815602889184706,264,513,257,0.5146198830409356,250.42404282151756,13.575957178482449,6.575957178482469,1.0542118760863481,false,true,true,1.184397110815297,true,true,1283164281/5123966,69562743/5123966,450909008/427721427,13.831983187286403,23560888299699464715715929543935064156014984016712847107139326030169648112729408275456033268194082212650316129287234482813020965405853734836187/1703362994350321034711217779741633771817871575978103602847816739214310314580238562675508685899778234289817932589823275153986455093637054717525,-0.25602600880395399,-2234588365756033316417567012320898474152230345410265787903519900441160826195367189469545849581361589928597374182192819006458582867055365681508586567/8727974068709237070945099721991620231246532147678219605469716145964992765358446667038175539255143080041061232780546407897671360360323084712737704150,97355354,513,0.0552342460070607,-0.0010223699207125615,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PPL|PRTB|PROS|PRP|PR,"PV--PR, omitting PTN",10,24,11,26,PV,PR,PTN,14,"PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PPL, PRTB, PROS, PRP, PR",1,47613918,97355354,0.4890734411997516,261,513,257,0.5087719298245614,250.89467533547256,10.105324664527439,6.105324664527416,1.0402771587360933,false,true,true,1.092655880024843,true,true,642787893/2561983,25889670/2561983,74297507/71420877,9.8249398790799329,1144303522170357287454870894400379243884313633714646034284669781309219524523499076548373193916210609668390808798998047452538463971197354976013/116469264570962122031536258443872394654213441092519904468226785587303269373007764969265551172634409182209773168534924796853774707257234510600,0.28038478544750556,83664654244322447510710825498003003322884603204629804259175823688099668890990207859214461758582877982328008608940171858764413884916293498534788221/298392275853307250288721358016807529273385714450537422409221064819315991978066552719253864589919421539865341291642612235817824285823011443170519800,97355354,513,0.039159618935487389,0.0011175398006059779,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PV|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PPL|PRTB|PROS|PRP|PR|PRB,"PV--PRB, omitting PTB",10,25,11,27,PV,PRB,PTB,15,"PV, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB",1,48847731,97355354,0.5017467349561484,261,513,257,0.5087719298245614,257.39607503250414,3.6039249674958813,-0.3960750325041431,1.0140014760016864,true,true,false,,true,false,1318888737/5123966,18466389/5123966,148595014/146543193,5.9909885841383144,647925603415646285969460902996242466403253789873645908370806474159941036676498499526962956606434645196258097199535773060828549773460999700497/108150031387321970457855097126452937893198195300197054149067729473924464417792924614318011803160522812051932227925287311364219371024574902700,-2.3870636166424331,-661404106235379131306267188056091192138888190086147675980189543181580958689754321625751448623546429758482474276305749259492812640923368039230730401/277078541863785303839526975301321277182429591989784749379990988760793421122490370382164302833496605715589245485096711361830836836835653482944054100,97355354,513,0.023275368839178176,-0.0092738928374917658,all_valid_federal_deputy_votes
2014,all_parties,32,32,1,PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PPL|PRTB|PROS|PRP|PRB|PTC|PSDC|PSL,"PV--PSL, omitting PR",10,28,11,30,PV,PSL,PR,18,"PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PRB, PTC, PSDC, PSL",1,48783168,97355354,0.501083566498048,257,513,257,0.5009746588693957,257.0558696134986,-0.055869613498606356,-0.055869613498600756,0.99978265575657688,true,true,false,,true,false,658572768/2561983,-143137/2561983,658429631/658572768,0.60935945567536087,83875583600393082935098821084971994811076716638637448503162801065374957827361093682469091480005347328775244827675395145115450133474398810997/137645494492955235128179214524576466409524975836614432553358928421358409259009176781859287749477029033520641017359456578099915563122186239800,-0.66522906917396718,-234589982444524005287855471169144107854526936190331766260868679499320509205522853412918203267815433270188632062644072416287803893267761060800779651/352645416917544932159397968565317989141274026168816953756352167513737081428624107759118203606268407274386312435577632642330155974154468069201523400,97355354,513,0.0023705331319279939,-0.0025878773753510685,all_valid_federal_deputy_votes
